"species","PC2_body","PC3_body"
"Charmosyna_rubrigularis",-1.5658185080907,-1.42898504552365
"Charmosyna_rubronotata",-1.52221109693866,-0.722092448995484
"Charmosyna_toxopei",-1.55209137539862,-1.17194552055135
"Charmosyna_wilhelminae",-1.64042554854074,-0.149031934902532
"Chasiempis_sandwichensis",0.556438372391237,0.0748541099480177
"Chauna_chavaria",0.50113415515385,1.42618549668898
"Chauna_torquata",0.40388794658651,1.3110458794755
"Chelictinia_riocourii",-1.1814921771397,-1.17253408907625
"Chelidoptera_tenebrosa",-0.985159440720702,-0.0195528608301755
"Chelidorhynx_hypoxantha",0.186603857279534,-0.860298680759151
"Chen_caerulescens",-0.547328215792687,1.85925735734113
"Chen_canagica",-0.656458246456689,1.8469794571215
"Chen_rossii",-0.828675625290631,1.81000427646008
"Chenonetta_jubata",-0.682253675246383,1.44766203796209
"Cheramoeca_leucosterna",-1.52277755222744,-0.422912712969443
"Chersomanes_albofasciata",0.509614445491035,1.14152273302306
"Chersophilus_duponti",-0.205778898864013,0.238901268498833
"Chionis_albus",-0.478452288418003,1.06085521110615
"Chionis_minor",-0.304743299086146,0.847367453216898
"Chiroxiphia_boliviana",0.161196358590526,0.389421188266133
"Chiroxiphia_caudata",0.197963178353171,0.00640425448476412
"Chiroxiphia_lanceolata",0.509385264960812,0.065925925748212
"Chiroxiphia_linearis",0.974659700096329,-2.32390460718208
"Chiroxiphia_pareola",0.294116540110073,0.948893197671629
"Chlamydera_cerviniventris",0.702186492206554,-0.156000249184338
"Chlamydera_guttata",0.606528173891481,0.326697231210514
"Chlamydera_lauterbachi",0.97342987384361,-0.273737273215822
"Chlamydera_maculata",0.654551858394141,-0.058825534696581
"Chlamydera_nuchalis",1.04977863073655,-0.43769180559839
"Chlamydochaera_jefferyi",-0.00310884936212937,-0.51584745123118
"Chlamydotis_undulata",0.256254180966251,0.562442784927088
"Chlidonias_hybrida",-1.85274533750001,0.598702902635376
"Chlidonias_leucopterus",-2.04768987204685,0.525216461514839
"Chlidonias_niger",-2.23379829693676,0.16838505922162
"Chloephaga_hybrida",-0.535348805889217,0.900708660006817
"Chloephaga_melanoptera",-0.248666170446499,1.42533972542898
"Chloephaga_picta",-0.408621101112882,1.4124578096214
"Chloephaga_poliocephala",-0.628358430171586,1.24033867942538
"Chloephaga_rubidiceps",-0.601728862154263,1.44985409667382
"Chlorestes_notata",-2.84981033150235,-0.442370930904101
"Chloroceryle_aenea",-1.22567404666145,-0.12864888958743
"Chloroceryle_amazona",-1.41854122114282,-0.758829641043695
"Chloroceryle_americana",-1.42790225202855,-1.23905045146232
"Chloroceryle_inda",-1.32055493798101,-0.869297554383476
"Chlorocharis_emiliae",0.39844533866293,0.230872587989305
"Chlorochrysa_calliparaea",-0.273680050170831,0.773582509862136
"Chlorochrysa_nitidissima",-0.186536577974557,0.621038219282261
"Chlorochrysa_phoenicotis",-0.103289042453976,1.17669291409953
"Chlorocichla_falkensteini",0.472740967044445,-0.929116123795412
"Chlorocichla_flavicollis",0.527769813703441,-0.840413251876385
"Chlorocichla_flaviventris",0.644446354427131,-0.919438588949218
"Chlorocichla_laetissima",0.373497771033325,-1.11374334223801
"Chlorocichla_prigoginei",0.485069486743407,-1.41270325154586
"Chlorocichla_simplex",0.735931138178473,-0.790459662987365
"Chloropeta_gracilirostris",1.22917863252271,-0.475062257778318
"Chloropeta_natalensis",0.754927445795375,-0.324387575960335
"Chloropeta_similis",0.956908223628105,-0.123790113759598
"Chlorophanes_spiza",-0.116663888275867,0.448749785086807
"Chlorophonia_callophrys",-0.408803037121574,0.688404494079789
"Chlorophonia_cyanea",-0.570403280927543,0.853696671966206
"Chlorophonia_flavirostris",-0.675473303657848,1.24646716803327
"Chlorophonia_occipitalis",-0.435367617622857,0.717448007226891
"Chlorophonia_pyrrhophrys",-0.304233512052086,0.662362418318672
"Chloropsis_aurifrons",-0.0759951085921905,-0.260328255400668
"Chloropsis_cochinchinensis",0.114489923756987,-0.541213579526115
"Chloropsis_cyanopogon",0.0566842125896394,-0.212967837759221
"Chloropsis_flavipennis",0.183847178823217,-0.713113939318144
"Chloropsis_hardwickii",-0.195820038195153,-0.512191104435271
"Chloropsis_jerdoni",0.226971457107022,-0.633664726337787
"Chloropsis_kinabaluensis",0.0291025903479841,-0.363713625222078
"Chloropsis_media",-0.0565431338424959,-0.492669149619698
"Chloropsis_palawanensis",0.328965697977155,-0.264652689161507
"Chloropsis_sonnerati",-0.100065018835238,-0.128367681902914
"Chloropsis_venusta",0.119461088492765,-0.187776215016036
"Chlorornis_riefferii",0.492228564096366,-0.178380377113638
"Chlorospingus_canigularis",0.107497483397769,0.0142807962562665
"Chlorospingus_flavigularis",0.268470778394648,-0.00976180856666445
"Chlorospingus_flavovirens",-0.0171352113932775,0.184579867394019
"Chlorospingus_inornatus",0.717294008845037,0.347273953933485
"Chlorospingus_ophthalmicus",0.614583628760572,-0.281762829385733
"Chlorospingus_parvirostris",0.480030453215315,0.0427944969031741
"Chlorospingus_pileatus",0.65775533014099,-0.136210090801932
"Chlorospingus_semifuscus",0.55920146271454,0.225131359271731
"Chlorospingus_tacarcunae",0.435988234117183,0.088064183994603
"Chlorostilbon_alice",-2.9286919137164,0.0972846731852926
"Chlorostilbon_assimilis",-3.52222225921504,-1.21215940952891
"Chlorostilbon_auriceps",-3.17519007903068,-1.46126534593776
"Chlorostilbon_canivetii",-3.18590808312905,-0.795343750067993
"Chlorostilbon_forficatus",-2.80847546865213,-1.06460233490851
"Chlorostilbon_gibsoni",-2.65313629294814,-0.0471929969751177
"Chlorostilbon_lucidus",-3.06830030500512,-0.589704943913568
"Chlorostilbon_maugaeus",-2.79272146214061,-0.298312357692964
"Chlorostilbon_melanorhynchus",-2.97711550322466,-0.385476941109452
"Chlorostilbon_mellisugus",-3.05213188655039,-0.106960300492009
"Chlorostilbon_olivaresi",-2.68375116076673,-0.255008114036071
"Chlorostilbon_poortmani",-2.80569273238316,0.153964348472594
"Chlorostilbon_ricordii",-2.53031805966073,-1.11871189973871
"Chlorostilbon_russatus",-2.89580556301852,-0.149597114852574
"Chlorostilbon_stenurus",-2.87985583256203,-0.087185674891951
"Chlorostilbon_swainsonii",-2.76865236075845,-0.971861925643831
"Chlorothraupis_carmioli",0.275534254683746,0.00705694115679579
"Chlorothraupis_frenata",0.282929983022082,0.000789470418370433
"Chlorothraupis_olivacea",0.181979243731936,-0.00905766832346782
"Chlorothraupis_stolzmanni",0.285508656531562,0.0768604608309788
"Chondestes_grammacus",-0.317514944658347,0.0446331682852137
"Chondrohierax_uncinatus",-0.228737162740795,-1.24147822681684
"Chondrohierax_wilsonii",-0.791133201726724,-1.68061854008351
"Chordeiles_acutipennis",-2.22106568388423,-1.13868452100891
"Chordeiles_gundlachii",-2.29923965663955,-0.73780439460499
"Chordeiles_minor",-1.98415335495454,-0.527702963463196
"Chordeiles_pusillus",-1.95751031993982,-0.683014555996205
"Chordeiles_rupestris",-2.13269297408114,-0.675775273095015
"Chrysococcyx_basalis",-0.926548737788536,-0.0242821198203384
"Chrysococcyx_caprius",-0.937428526778788,-0.308685223341273
"Chrysococcyx_crassirostris",-0.943339695838074,0.179116976413163
"Chrysococcyx_cupreus",-0.973545243952566,-0.930108171426271
"Chrysococcyx_flavigularis",-0.856825439484165,-0.322359400595947
"Chrysococcyx_klaas",-0.916661836463157,-0.399987461866778
"Chrysococcyx_lucidus",-1.0700771483163,0.0318469133444812
"Chrysococcyx_maculatus",-1.4125799699144,-0.111055709435476
"Chrysococcyx_meyeri",-0.823309692887705,-0.133009515402619
"Chrysococcyx_minutillus",-1.09441102228786,-0.10201743145967
"Chrysococcyx_osculans",-0.905614771193049,-0.456398021315237
"Chrysococcyx_ruficollis",-0.863414937102015,0.156562455936579
"Chrysococcyx_russatus",-1.14886877511187,0.0292855503415856
"Chrysococcyx_xanthorhynchus",-1.19702916443421,-0.308425326140239
"Chrysocolaptes_festivus",-0.322930564612355,0.426917108408144
"Chrysocolaptes_lucidus",-0.0997311611898912,0.181794368928041
"Chrysolampis_mosquitus",-3.21003572281484,-0.779278987315955
"Chrysolophus_amherstiae",1.6938264531811,-2.21790565035139
"Chrysolophus_pictus",1.68855780034649,-2.94504941958869
"Chrysomma_altirostre",1.53729756120207,-1.23973301553036
"Chrysomma_poecilotis",1.53902835174642,-1.00003813890894
"Chrysomma_sinense",1.40330253068696,-0.875944246196687
"Chrysomus_icterocephalus",0.598013343354863,0.134809988573062
"Chrysomus_ruficapillus",0.332450026881356,0.222031504463272
"Chrysothlypis_chrysomelas",-0.12303651082516,0.381613754204988
"Chrysothlypis_salmoni",0.0212541978245971,0.150788495837118
"Chrysuronia_oenone",-2.60288420042838,-0.179239288145167
"Chthonicola_sagittatus",0.441295103245381,0.25572862663729
"Chunga_burmeisteri",2.50041235692148,-0.397177122125212
"Cichladusa_arquata",0.953864185222731,-0.723578134368937
"Cichladusa_guttata",0.97099437722045,-0.597460329558233
"Cichladusa_ruficauda",0.785803823312554,-0.519533453843718
"Cichlocolaptes_leucophrus",0.394950912644954,-0.58427927464171
"Cichlopsis_leucogenys",-0.168163168156723,-0.765423810197254
"Cicinnurus_magnificus",0.435417683316926,1.66452555985277
"Cicinnurus_regius",0.89670570338033,1.55680280152464
"Cicinnurus_respublica",0.26654927643887,1.91928365457638
"Ciconia_abdimii",0.229674444382541,1.67756594168987
"Ciconia_boyciana",1.06212653382805,2.32877539522814
"Ciconia_ciconia",0.92773348310784,1.81883447671771
"Ciconia_episcopus",0.737625545838414,1.97240839320224
"Ciconia_maguari",1.21030709087541,2.02013411808546
"Ciconia_nigra",0.872544456275331,1.71036649264601
"Ciconia_stormi",0.963830829030098,1.56014683299897
"Cinclidium_diana",0.63312153098967,0.0989997641617572
"Cinclidium_frontale",1.38927566651563,-0.234238602380021
"Cinclidium_leucurum",0.385230672935287,0.10161102863118
"Cinclocerthia_gutturalis",0.708692493757051,-0.265289698556091
"Cinclocerthia_ruficauda",0.493038981742157,-0.0920757140061042
"Cinclodes_albidiventris",0.286408456135828,0.254945157883984
"Cinclodes_albiventris",0.272483885356461,0.146232311284329
"Cinclodes_antarcticus",-0.0683930777361828,0.0764147422707073
"Cinclodes_aricomae",0.262653728731435,0.120549519212911
"Cinclodes_atacamensis",0.303976589610971,0.12452456122679
"Cinclodes_comechingonus",0.072425321487146,-0.0336134626710287
"Cinclodes_excelsior",0.381282879266131,0.092332513880868
"Cinclodes_fuscus",-0.0684469575871691,0.158833791581365
"Cinclodes_nigrofumosus",0.374498327704391,0.023811128624226
"Cinclodes_oustaleti",0.0603149562167586,0.140259701184032
"Cinclodes_pabsti",0.372061731908569,-0.162401392910936
"Cinclodes_palliatus",0.616789425578543,-0.00121464008219905
"Cinclodes_patagonicus",0.175619114613831,0.193720723815457
"Cinclodes_taczanowskii",0.19983274146825,0.0224188529585047
"Cincloramphus_cruralis",0.609303499786024,0.0886241180110409
"Cincloramphus_mathewsi",0.398297561805386,-0.221176924458303
"Cinclosoma_ajax",0.68523600991379,-0.175892840537468
"Cinclosoma_castaneothorax",0.347282723617115,-0.300670121512092
"Cinclosoma_castanotum",0.480746924002445,-0.297817174411651
"Cinclosoma_cinnamomeum",0.494947110433233,-0.0823686475007398
"Cinclosoma_punctatum",0.575953122438816,-0.593089170898256
"Cinclus_cinclus",0.0454239279461775,1.21817668003858
"Cinclus_leucocephalus",0.328139566568603,1.15827918353431
"Cinclus_mexicanus",0.158927309488043,1.19097949331038
"Cinclus_pallasii",0.111380702925035,0.621531741894037
"Cinclus_schulzi",0.43402538466085,1.24583652530864
"Cinnycerthia_fulva",1.12964904515352,0.0280563383408987
"Cinnycerthia_olivascens",1.27607894584403,-0.299501490533777
"Cinnycerthia_peruana",1.29462992590867,-0.0954325088498771
"Cinnycerthia_unirufa",1.05711092904494,-0.243206644508569
"Cinnyricinclus_femoralis",-0.114477868514944,0.064154917732869
"Cinnyricinclus_leucogaster",-0.572185596025616,0.422403669364624
"Cinnyricinclus_sharpii",-0.459865812403956,0.276133142824012
"Circaetus_beaudouini",-0.239882056572368,0.0832523396741209
"Circaetus_cinerascens",0.122037270501789,-0.0871853393718118
"Circaetus_cinereus",-0.0414458557353117,0.421880997008116
"Circaetus_fasciolatus",0.331069986693366,-0.152745016766121
"Circaetus_gallicus",-0.0366764270206038,0.117501806719185
"Circaetus_pectoralis",-0.226723724258637,0.209889218439299
"Circus_aeruginosus",-0.0900804649580975,0.205314676761219
"Circus_approximans",0.0871456307551584,0.385683673608806
"Circus_assimilis",0.183943239254253,0.129801854516767
"Circus_buffoni",-0.0673509602864913,0.0724311493238803
"Circus_cinereus",-0.0937671901511542,-0.243973166681791
"Circus_cyaneus",-0.103097339650837,0.824599763793345
"Circus_macrosceles",0.0463601615642984,0.385515972834311
"Circus_macrourus",-0.276722403976447,-0.00201117122795403
"Circus_maillardi",0.233719614255949,0.183025492721854
"Circus_maurus",0.0220231437619465,-0.240873663354683
"Circus_melanoleucos",-0.188969419630218,0.231677606356335
"Circus_pygargus",-0.428867399613509,-0.102053882099743
"Circus_ranivorus",0.125830831201117,0.286344842321849
"Circus_spilonotus",0.17466519997743,0.344557878265842
"Cissa_chinensis",1.70999063925317,-1.56746030183073
"Cissa_hypoleuca",1.77412179706668,-0.993231924031706
"Cissa_thalassina",1.50590907533326,-0.465171539846184
"Cissopis_leverianus",0.801553092620407,-1.50720740691773
"Cisticola_aberdare",0.987218282293185,0.161378292017472
"Cisticola_aberrans",1.22486102427825,-0.467680307340573
"Cisticola_angusticauda",0.814079551070958,-0.582663616507125
"Cisticola_anonymus",0.95942697305768,0.0934691118034107
"Cisticola_aridulus",0.450875664171042,0.269040817209796
"Cisticola_ayresii",0.474445077511629,1.34820049514843
"Cisticola_bodessa",1.15088673977432,-0.0850549437516681
"Cisticola_brachypterus",0.684374414468474,0.449818665324438
"Cisticola_brunnescens",0.604901816478357,0.965715855233022
"Cisticola_bulliens",1.1925608742355,-0.116072407570501
"Cisticola_cantans",1.23152248704236,-0.245309492236915
"Cisticola_carruthersi",0.974782051895305,-0.173862723997654
"Cisticola_cherina",0.699319369865609,0.318373805493175
"Cisticola_chiniana",1.09062877128884,-0.260127495126983
"Cisticola_chubbi",1.41279701700125,-0.451555387190815
"Cisticola_cinereolus",0.893088823781416,-0.0600294190601492
"Cisticola_dambo",0.890449486857396,0.251352235500824
"Cisticola_discolor",1.47048551372935,-0.124969762474346
"Cisticola_erythrops",1.33530299729748,-0.197700779125937
"Cisticola_exilis",0.500409411646403,0.283259553180923
"Cisticola_eximius",0.534765658170945,0.634287900316667
"Cisticola_fulvicapilla",0.96953108161055,0.0422392109809134
"Cisticola_galactotes",0.997174389365055,-0.0157527093063225
"Cisticola_guinea",0.817437928525295,0.65082199133074
"Cisticola_haesitatus",0.690748902487523,0.140653541337326
"Cisticola_hunteri",1.17421667430552,-0.461419714440305
"Cisticola_juncidis",0.624515580815414,0.316365785999582
"Cisticola_lais",0.942076346385884,0.11934823817376
"Cisticola_lateralis",1.07962899106621,-0.0381038710544992
"Cisticola_melanurus",0.775511002788636,-0.300904339108656
"Cisticola_nanus",0.729390099298121,0.522697557623362
"Cisticola_natalensis",0.824550888016533,0.502661700740562
"Cisticola_nigriloris",1.34502129889154,-0.439994827596475
"Cisticola_njombe",0.939690425090483,-0.302302602877747
"Cisticola_pipiens",1.16042464874268,-0.722586383115537
"Cisticola_restrictus",1.09231322983077,-0.210541059626007
"Cisticola_robustus",0.927244086354551,0.262021913426401
"Cisticola_ruficeps",0.846634121973945,0.379980961668267
"Cisticola_rufilatus",0.89962782998584,-0.604847832273724
"Cisticola_rufus",0.311575991315975,0.549709813240068
"Cisticola_subruficapilla",0.63625417545435,-0.525716492478906
"Cisticola_textrix",0.665406382581041,1.13056055977585
"Cisticola_tinniens",0.881693849477255,-0.526679045437869
"Cisticola_troglodytes",0.685799627334636,0.499196297532943
"Cisticola_woosnami",1.16373453584576,0.0698253375965011
"Cistothorus_apolinari",0.759942387335399,0.489235083861553
"Cistothorus_meridae",0.851066491128893,0.668997819725581
"Cistothorus_palustris",0.395528678142357,0.633097538553884
"Cistothorus_platensis",0.944119272262278,0.0884166121818551
"Cittura_cyanotis",-0.468301045883337,-1.23679057556979
"Cladorhynchus_leucocephalus",0.209016632242523,2.59040305860382
"Clamator_coromandus",-0.250962248783874,-2.356936762619
"Clamator_glandarius",-0.414591071403392,-1.27672064122539
"Clamator_jacobinus",-0.214142670881287,-1.28084383706087
"Clamator_levaillantii",0.0280925339113672,-1.89349410548747
"Clangula_hyemalis",-0.895642015642056,-0.0780510989471949
"Claravis_godefrida",-0.621829351443129,-0.103344200516841
"Claravis_mondetoura",-0.419901740331308,-0.170567559575803
"Claravis_pretiosa",-0.756579701234813,-0.5315491129422
"Cleptornis_marchei",0.756905890098103,0.142288749163238
"Clibanornis_dendrocolaptoides",1.22081292345445,-0.831356726542096
"Climacteris_affinis",-0.389969568139106,0.206542389939233
"Climacteris_erythrops",-0.0729629753881179,0.0754409218405412
"Climacteris_melanurus",-0.0574907455621452,0.0822164914920612
"Climacteris_picumnus",-0.0768233917981252,0.286022933045098
"Climacteris_rufus",-0.141276281102472,0.377381986459116
"Clypicterus_oseryi",0.00158360911309785,-0.217567724630798
"Clytoceyx_rex",-0.140465105263444,-0.844890025434002
"Clytoctantes_alixii",0.635818405496135,-0.0939378384909956
"Clytoctantes_atrogularis",0.810455980867078,-0.24198198427472
"Clytolaema_rubricauda",-2.54961056741112,-0.42063364707736
"Clytomyias_insignis",1.37258166040254,-0.665417273136337
"Clytorhynchus_hamlini",0.411748578897272,-0.496664506521781
"Clytorhynchus_nigrogularis",0.3436724749793,-0.48796884488284
"Clytorhynchus_pachycephaloides",0.329542912575842,-0.528666514388902
"Clytorhynchus_sanctaecrucis",0.282216982616333,-0.200451500412043
"Clytorhynchus_vitiensis",0.311199996981108,-0.403423906892711
"Clytospiza_monteiri",0.471868142501952,-0.580776509775409
"Cnemarchus_erythropygius",-0.0472370702269289,-0.173613667987879
"Cnemophilus_loriae",2.10351675423499,-0.0241003659896846
"Cnemophilus_macgregorii",1.76098673990818,-0.148544173825208
"Cnemoscopus_rubrirostris",0.350063757706608,-0.25712867220499
"Cnemotriccus_fuscatus",0.516324396938405,-0.525696861209552
"Cnipodectes_subbrunneus",0.198516807693058,-0.684484213641917
"Cnipodectes_superrufus",0.0685850243998918,-1.16665237661255
"Coccothraustes_abeillei",-0.638059629688033,0.219088930518577
"Coccothraustes_coccothraustes",-0.630027518623552,0.602390343849989
"Coccothraustes_vespertinus",-0.654610403684197,0.290526792635866
"Coccycolius_iris",-0.148702298133036,0.0146283989894238
"Coccycua_cinerea",-0.0626522415718034,-0.910814474562935
"Coccycua_minuta",0.697515785254361,-1.8877689455626
"Coccycua_pumila",-0.0203075630597708,-0.823596212439801
"Coccyzus_americanus",-0.657696046990651,-1.19817436405792
"Coccyzus_erythropthalmus",-0.638094723918654,-1.31457291703656
"Coccyzus_euleri",-0.586913062457654,-1.25943863686325
"Coccyzus_ferrugineus",0.0534333518854477,-1.28406375392373
"Coccyzus_lansbergi",0.190054510707807,-1.28370131188454
"Coccyzus_longirostris",1.18496155698234,-2.02132293331177
"Coccyzus_melacoryphus",-0.0237408293098523,-1.41747264403666
"Coccyzus_merlini",1.35529501656413,-2.30475622940377
"Coccyzus_minor",-0.0929184893788362,-1.31640813317298
"Coccyzus_pluvialis",1.1896767059707,-2.39961318589719
"Coccyzus_rufigularis",1.0284760393783,-2.3327699104372
"Coccyzus_vetula",1.19089894497565,-1.91983174774037
"Coccyzus_vieilloti",1.10850042747133,-2.18177540745365
"Cochlearius_cochlearius",0.487387437312283,1.45188550557875
"Cochoa_azurea",0.105759344769631,-0.414955252202491
"Cochoa_beccarii",0.161767314947394,-0.435902207658444
"Cochoa_purpurea",-0.191654168708617,-0.20811777735203
"Cochoa_viridis",-0.265629459126636,-0.643850433610652
"Coeligena_bonapartei",-2.74658172939173,-0.651084498990101
"Coeligena_coeligena",-2.68059385296709,-0.920792024679392
"Coeligena_helianthea",-2.40619390388746,-0.540231391107008
"Coeligena_iris",-2.61760253906021,-1.00174584643937
"Coeligena_lutetiae",-2.65512529467435,-0.705134490354731
"Coeligena_orina",-2.58778583264761,-0.547758107258791
"Coeligena_phalerata",-2.63496462656316,-0.671700485427682
"Coeligena_prunellei",-2.70052365348999,-0.852009659920532
"Coeligena_torquata",-2.84911212231136,-0.937357036398697
"Coeligena_violifer",-2.79560860179813,-1.21791191872302
"Coeligena_wilsoni",-2.54231675665043,-0.721157148585322
"Coenocorypha_aucklandica",-0.677811373212701,1.86956061498234
"Coenocorypha_pusilla",-0.729242492225757,2.01801182201906
"Coereba_flaveola",0.0137926262456141,0.915660612510559
"Colaptes_atricollis",0.119337342561775,-0.424386239366403
"Colaptes_auratus",-0.147800270606704,-0.374065522201774
"Colaptes_auricularis",-0.532339089673398,-0.220115137410178
"Colaptes_campestris",0.0635148554474078,-0.398079608554773
"Colaptes_chrysoides",-0.287797099566293,-0.171116007261424
"Colaptes_fernandinae",0.213228805099963,-0.844133350193972
"Colaptes_melanochloros",0.0963620148568065,-0.528025919014638
"Colaptes_pitius",-0.130008871826545,-0.409975961756248
"Colaptes_punctigula",-0.0643464488655069,-0.0522954301594873
"Colaptes_rivolii",0.00989809320177814,-0.641216050770183
"Colaptes_rubiginosus",-0.32505398761309,-0.0874439710468395
"Colaptes_rupicola",-0.0217040466299563,-0.480858039170456
"Colibri_coruscans",-2.72239838233154,-1.09482096821341
"Colibri_delphinae",-2.786641327891,-0.680302459917878
"Colibri_serrirostris",-3.02006431281331,-1.09802355075938
"Colibri_thalassinus",-2.56166049640999,-0.737603607129651
"Colinus_cristatus",0.0222319446522814,0.949068711613167
"Colinus_leucopogon",-0.0763057809258599,1.00992477247042
"Colinus_nigrogularis",0.0250868010621293,1.02050258183102
"Colinus_virginianus",-0.0883084044289673,1.12525908407602
"Colius_castanotus",0.312009631176203,-2.93140823852449
"Colius_colius",0.189909612808988,-2.89745409427925
"Colius_leucocephalus",0.224739504224975,-3.0357638963534
"Colius_striatus",0.35665249861979,-2.6142450392147
"Collocalia_amelis",-2.51785804760574,0.178638740375868
"Collocalia_bartschi",-2.42798839675814,0.171313566097359
"Collocalia_brevirostris",-2.53778036402119,0.188935892993498
"Collocalia_elaphra",-2.6932738558579,0.131863417525572
"Collocalia_esculenta",-2.68658897627441,0.283321554218219
"Collocalia_francica",-2.57030657463364,0.201476855102081
"Collocalia_fuciphaga",-2.61016577650541,0.0864690331947196
"Collocalia_germani",-2.50873104358835,0.263480036642751
"Collocalia_hirundinacea",-2.77088086435698,0.087866107507337
"Collocalia_infuscata",-2.72015597471565,0.0278770408358712
"Collocalia_inquieta",-2.72616835336939,-0.0937608098814338
"Collocalia_leucophaea",-2.58058159587728,-0.246122658762386
"Collocalia_linchi",-2.49122706766798,0.780979607812349
"Collocalia_maxima",-2.43554834913234,0.755639962803449
"Collocalia_mearnsi",-2.62396263781637,0.180629559502102
"Collocalia_ocista",-2.54906110121241,-0.0672196594773067
"Collocalia_orientalis",-2.48864205845765,0.502092517221831
"Collocalia_palawanensis",-2.63954456410777,0.103761068478097
"Collocalia_papuensis",-2.54063826865481,0.449615077015474
"Collocalia_pelewensis",-2.57711653383107,0.0362983297654652
"Collocalia_rogersi",-2.53273714397049,0.0905245173202206
"Collocalia_salangana",-2.44584121211963,0.184057030921195
"Collocalia_sawtelli",-2.68656046738438,-0.226857619040747
"Collocalia_spodiopygia",-2.82729660236485,-0.143292378113405
"Collocalia_terraereginae",-2.63428746803174,-0.0391922404065471
"Collocalia_troglodytes",-2.54544250335703,0.525916058393047
"Collocalia_unicolor",-2.47172869292556,0.0742779198845166
"Collocalia_vanikorensis",-2.56366420532159,0.0240034541558146
"Collocalia_vulcanorum",-2.58187787583922,-0.0290583773280768
"Collocalia_whiteheadi",-2.61277886998262,0.45377680381231
"Colluricincla_boweri",0.47642696628353,0.052060241263585
"Colluricincla_harmonica",0.418123345457396,-0.355318097851411
"Colluricincla_megarhyncha",0.557814316741214,-0.127080649729159
"Colluricincla_sanghirensis",0.403566482557458,-0.373571677498373
"Colluricincla_tenebrosa",0.635338515667167,0.254310955657491
"Colluricincla_umbrina",0.954219248419835,0.048099852020591
"Colluricincla_woodwardi",0.691310021742581,-0.780450847013147
"Colonia_colonus",0.148414756819003,-2.94260403723111
"Colorhamphus_parvirostris",0.216525416425847,-0.125077177953979
"Columba_albinucha",-1.05077652629888,-0.364533564737494
"Columba_albitorques",-1.09076789085511,0.213669370041531
"Columba_argentina",-0.852929559583124,-0.630926444326362
"Columba_arquatrix",-0.890222195783647,-0.414266578590735
"Columba_bollii",-0.630786910105231,-0.664944153886438
"Columba_delegorguei",-0.992181291751199,-0.606324202536516
"Columba_elphinstonii",-0.718484686887953,-0.953006944319583
"Columba_eversmanni",-1.22787182958482,0.31089997565112
"Columba_guinea",-1.00825175905576,-0.0566031415773194
"Columba_hodgsonii",-1.04666316296734,-0.562239729127878
"Columba_iriditorques",-1.01058257072872,-0.297426867827973
"Columba_janthina",-0.533416866549378,-1.02078436780176
"Columba_junoniae",-0.390593753605688,-0.684186902956134
"Columba_leucomela",-0.818489151859557,-0.517651434280818
"Columba_leuconota",-1.06907312270362,0.0819849719707175
"Columba_livia",-1.21278234866162,0.109176404041986
"Columba_malherbii",-1.11119263421852,-0.441411294240995
"Columba_oenas",-1.09066588795253,-0.25307404813736
"Columba_oliviae",-1.12847049876034,0.124847777151901
"Columba_pallidiceps",-0.965470928230516,-0.197378910493345
"Columba_palumboides",-0.748705608043082,-0.544238563542437
"Columba_palumbus",-0.867362065722971,-0.533103085877455
"Columba_pollenii",-0.929679947110902,-1.02481046126461
"Columba_pulchricollis",-1.00146334784318,-0.351992877037213
"Columba_punicea",-0.868243955643185,-0.770330582766217
"Columba_rupestris",-1.1953117518376,0.020278087530895
"Columba_sjostedti",-1.08220460167939,-0.386425585586911
"Columba_thomensis",-0.865151910366786,-0.812248061532994
"Columba_torringtoniae",-0.817597749265537,-0.703187614025933
"Columba_trocaz",-0.538759022426122,-0.652210718608796
"Columba_unicincta",-0.958477319655389,-0.366789363796106
"Columba_vitiensis",-0.671884097097086,-0.595919922695523
"Columbina_buckleyi",-0.344441670153801,-0.449461064592934
"Columbina_cruziana",-0.424479263975631,-0.193179193194729
"Columbina_cyanopis",-0.0632465019840879,-0.711495082475883
"Columbina_inca",-0.53542106105532,-1.15020567090122
"Columbina_minuta",-0.269537770729218,-0.0704924460182018
"Columbina_passerina",-0.599908600955585,-0.252745461074841
"Columbina_picui",-0.523191031411917,-0.971493196555271
"Columbina_squammata",-0.324955219519425,-1.24773158205718
"Columbina_talpacoti",-0.288735347344781,-0.447223302609482
"Compsospiza_baeri",1.1456974735409,-0.608829319001619
"Compsospiza_garleppi",1.12722511181239,-0.512028435831736
"Compsothraupis_loricata",-0.252650988082409,-0.175058894182262
"Conioptilon_mcilhennyi",-0.130535325416066,-0.243870879094309
"Conirostrum_albifrons",-0.158426670096266,-0.219449584821129
"Conirostrum_bicolor",0.118740663581806,0.297449375375417
"Conirostrum_cinereum",0.177681084532701,0.00243488005705005
"Conirostrum_ferrugineiventre",0.00914432489181652,0.275076872680505
"Conirostrum_leucogenys",-0.322200179864335,0.791692180910323
"Conirostrum_margaritae",-0.081797385977753,0.461712150907451
"Conirostrum_rufum",0.35863374746101,-0.0813774595185601
"Conirostrum_sitticolor",0.0261540839038371,-0.0977707703640727
"Conirostrum_speciosum",-0.264656414915841,0.300645227976922
"Conirostrum_tamarugense",-0.0847808185192965,-0.199369211408072
"Conopias_albovittatus",-0.197726397510741,-0.379607812030993
"Conopias_cinchoneti",-0.110629440861477,-0.451465561204293
