"species","PC1_body","PC2_body","PC3_body"
"Carpodacus_thura",-0.289053370459482,0.371965536762658,-0.390885331833084
"Carpodacus_trifasciatus",-0.228471241082008,0.184814783186123,-0.50127256897731
"Carpodacus_vinaceus",-0.578617407941363,0.111331624525407,-0.0637530276766877
"Carpodectes_antoniae",0.157067851431589,-0.22336255221344,0.185258110096789
"Carpodectes_hopkei",0.370724753546162,-0.107437334975616,-0.362943908335162
"Carpodectes_nitidus",0.189029115566932,-0.0877941221746877,0.215007292302865
"Carpornis_cucullata",0.20532273902684,0.100460107684471,-0.840162879093919
"Carpornis_melanocephala",0.103133611552628,-0.0625703775604479,-0.692638868313464
"Caryothraustes_canadensis",-0.263326416563162,0.142026982073319,-0.341101678425419
"Caryothraustes_poliogaster",-0.20826512822042,0.21129218061962,-0.350015100755021
"Casiornis_fuscus",-0.506846587508966,0.567269537739926,-0.727110889163846
"Casiornis_rufus",-0.27989666071235,0.387961132281253,-0.798229463253552
"Casmerodius_albus",2.33442184805166,0.887583281819589,2.19053248283373
"Casuarius_bennetti",0.969664521669426,7.99528503671018,-1.75713597079312
"Casuarius_casuarius",1.32347867431682,8.15045611325056,-2.0775624694019
"Casuarius_unappendiculatus",1.07190391858946,8.09079302071189,-1.05300616461682
"Catamblyrhynchus_diadema",-0.635121072873528,0.877458985366443,-0.640617535022628
"Catamenia_analis",-0.786942065069764,0.27027869458489,-0.207212913032549
"Catamenia_homochroa",-0.69634028007845,0.539613556903066,-0.101256718591934
"Catamenia_inornata",-0.498703583821604,0.467351407519355,0.0278411220895656
"Cataponera_turdoides",0.304207963502891,0.989562713977386,-0.274694307254018
"Catharacta_antarctica",2.12152151989006,-0.513519028851932,1.15753630300028
"Catharacta_chilensis",2.04917353864769,-0.647092492287687,1.39102348191718
"Catharacta_lonnbergi",2.29167351008013,-0.454279398584625,1.3008765761182
"Catharacta_maccormicki",2.0369518531304,-0.822525194439588,1.0953728270845
"Catharacta_skua",2.15638819913729,-0.741913896318214,1.06950427593487
"Catharopeza_bishopi",-0.616667954669982,0.315885781067691,0.541161515549837
"Cathartes_aura",2.38951459082056,-0.371943004080075,-0.517189213509511
"Cathartes_burrovianus",2.30743388330764,-0.485169952045695,-0.649748115508511
"Cathartes_melambrotus",2.34959643713407,0.31243514843537,-0.622037147766783
"Catharus_aurantiirostris",-0.330756604608398,0.864298822761225,0.511912103183326
"Catharus_bicknelli",0.0238394962071797,0.109099862006216,0.25594433985553
"Catharus_dryas",0.0453379788844523,0.70113364000939,0.403870821426482
"Catharus_frantzii",-0.0427219621305866,0.837964748752357,0.196317395477835
"Catharus_fuscater",-0.0313266909777597,0.940754954376053,0.0784634489944005
"Catharus_fuscescens",0.0730900358096528,0.0908859058639095,0.50969700955864
"Catharus_gracilirostris",-0.307588106616978,0.941908452744731,0.403598080857614
"Catharus_guttatus",-0.0320699590744695,0.2176333492113,0.463497110822914
"Catharus_mexicanus",-0.127431855122454,0.435258587849017,0.582380074788645
"Catharus_minimus",0.134522122014531,0.0247906114071344,0.60997349537805
"Catharus_occidentalis",-0.00590027073758374,0.573694684350941,0.230368491848095
"Catharus_ustulatus",0.100902972065783,-0.000312645577316911,0.611816681927368
"Catherpes_mexicanus",-0.805967976048218,0.572746321882246,-0.261557479015884
"Catoptrophorus_semipalmatus",1.23429570779895,-0.0951894311978475,2.3502848142378
"Catreus_wallichi",2.1646817304437,1.33889464735649,-2.40031847140705
"Celeus_brachyurus",-0.087649172895202,-0.242928742789833,0.0309085240095228
"Celeus_castaneus",0.224293953035591,-0.286530574742706,-0.151285989541152
"Celeus_elegans",0.471436285557587,-0.198783127779344,-0.528911642247611
"Celeus_flavescens",0.34378838948626,0.0142874056810719,-0.203780402615477
"Celeus_flavus",0.357038262125311,-0.00933725492570208,-0.250921194257256
"Celeus_grammicus",0.119149548010081,-0.365585232398256,-0.0578772418113696
"Celeus_loricatus",0.0327820188828831,-0.474669580688368,0.039139487411451
"Celeus_lugubris",0.30373582292387,-0.0549572350829309,-0.0343835060784553
"Celeus_obrieni",0.149332292862707,0.0462601057628666,-1.12318225857158
"Celeus_spectabilis",0.396028257780306,0.123281983314678,-0.592515096377252
"Celeus_torquatus",0.443877339895565,-0.349554180264872,-0.359390602549151
"Celeus_undatus",-0.000407757736399659,-0.51317933826543,0.107134589088369
"Centrocercus_minimus",2.08421356059248,0.0257036997213405,-1.24119020524357
"Centrocercus_urophasianus",2.01226115771945,-0.226583738293474,-0.892691815786296
"Centropus_andamanensis",1.24231522995542,1.5813544336646,-1.85937572459254
"Centropus_anselli",1.14936508478762,2.09985350814202,-2.51002246321945
"Centropus_ateralbus",1.35366544871201,1.64659198882086,-2.09297578833499
"Centropus_bengalensis",1.00716955995896,0.745669768233386,-1.3583566261951
"Centropus_bernsteini",1.29327605321504,1.07147049041614,-1.93463202308549
"Centropus_celebensis",1.20030023078942,1.71399393989509,-2.45405836703451
"Centropus_chalybeus",1.34688357629747,1.75942119246741,-1.92545559828239
"Centropus_chlororhynchus",1.03673988865011,1.79693857897139,-2.08430084757869
"Centropus_cupreicaudus",1.46807911723762,1.27224201924511,-1.4695838644974
"Centropus_goliath",1.8665585454244,1.65170363895828,-2.63338385760235
"Centropus_grillii",1.00935303652151,0.589204238490257,-1.03064745675511
"Centropus_leucogaster",1.30891758873181,2.0538383159977,-2.38291059647764
"Centropus_melanops",0.852898536887088,1.78636805968231,-2.25047523644373
"Centropus_menbeki",1.39142661356007,2.52605695868322,-2.70533149712412
"Centropus_milo",1.73804914306244,2.06737007190088,-1.91041331874495
"Centropus_monachus",1.11491380540332,1.35830905006606,-1.6221480313856
"Centropus_nigrorufus",1.35262940554761,1.49000134979222,-1.49044829879097
"Centropus_phasianinus",1.74968786194607,1.35437729175355,-2.29408957528854
"Centropus_rectunguis",0.88526079947219,1.4021694388308,-1.32198277926056
"Centropus_senegalensis",1.01807227360659,1.0570732408038,-1.69160799683567
"Centropus_sinensis",1.53626657213681,1.25043134911795,-1.57432671907896
"Centropus_spilopterus",1.7190602604198,0.872352643091028,-1.63645160132351
"Centropus_steerii",0.859676205460451,2.20416438215005,-2.3008976887746
"Centropus_superciliosus",1.0175642491818,0.979596153245986,-1.76537851327984
"Centropus_toulou",1.06969605097169,1.33728706238147,-2.16012033767984
"Centropus_unirufus",1.06105458571253,1.10841517767522,-1.62168902455417
"Centropus_violaceus",1.73821784324083,1.87944041571849,-2.08463621297706
"Centropus_viridis",1.13824191103331,1.06609152403831,-2.01975945130587
"Cephalopterus_glabricollis",1.07079289946186,0.313740686583013,0.0696655468666392
"Cephalopterus_ornatus",1.39367982095322,0.523552645111141,-0.383338336753071
"Cephalopterus_penduliger",1.23953322554469,0.530899114719016,-0.144388415810791
"Cephalopyrus_flammiceps",-1.11599935359836,-0.857973934181603,0.816357295228233
"Cepphus_carbo",0.701073241061881,-0.898841061318691,2.19621112498151
"Cepphus_columba",0.484699380590053,-0.928797064396314,2.26891237974443
"Cepphus_grylle",0.423843166744549,-0.919933161255822,1.8565354091521
"Ceratogymna_atrata",2.06972693156602,0.480812407603014,-0.952784943198414
"Ceratogymna_elata",2.16532056925546,0.357066585182133,-1.46713299313075
"Cercibis_oxycerca",2.45234265733348,0.143942686530403,-0.272134562706237
"Cercococcyx_mechowi",0.626722960325786,-0.479919976483111,-2.22134307395482
"Cercococcyx_montanus",0.804719563848258,-0.555925583275423,-2.35787709062418
"Cercococcyx_olivinus",0.676709722970733,-0.756265970278715,-2.34145185395543
"Cercomacra_brasiliana",-0.788318261420714,1.20052067872914,-0.930720793128798
"Cercomacra_carbonaria",-0.654437144095727,1.29717265116815,-0.596425574735377
"Cercomacra_cinerascens",-0.817139496281221,1.13779854567358,-0.757889908052341
"Cercomacra_ferdinandi",-0.641126198494022,1.13681341919781,-0.738425105351776
"Cercomacra_laeta",-0.969980395037166,1.34868473753042,-0.205639003306669
"Cercomacra_manu",-0.598590245034929,1.18661080187018,-0.629794889794359
"Cercomacra_melanaria",-0.531907826251348,1.43529982903497,-0.64246880572821
"Cercomacra_nigrescens",-0.739794089000288,1.41808870678647,-0.495209702160404
"Cercomacra_nigricans",-0.67377254043722,1.13965195789165,-0.463529659511641
"Cercomacra_parkeri",-0.715193812692942,1.15615123034014,-0.45547326059273
"Cercomacra_serva",-0.718991016604084,0.889958034435758,-0.102597998662233
"Cercomacra_tyrannina",-0.804417110309324,1.22150498804142,-0.341809114201408
"Cercomela_dubia",-0.451255697188919,0.48297997918497,0.135984484143415
"Cercomela_familiaris",-0.313535867470854,0.265067579754669,0.311304513821062
"Cercomela_fusca",-0.158937427290185,0.261244673677201,0.0394621052418893
"Cercomela_melanura",-0.313941433471016,0.224176456755545,0.113123011868286
"Cercomela_schlegelii",0.00265997693529027,0.233622134305786,0.5848635332487
"Cercomela_scotocerca",-0.67180830044517,0.475379288280674,0.0653909302512487
"Cercomela_sinuata",-0.427715688351271,0.486364109267735,0.948291024045703
"Cercomela_sordida",-0.53265023837515,0.895701621392458,0.687975857038679
"Cercomela_tractrac",-0.174363855807746,0.213912616289741,1.17004496665872
"Cercotrichas_podobe",0.044762450385021,0.784252474746867,-0.945798678545523
"Cereopsis_novaehollandiae",2.4225676152175,0.181828838176945,1.65044260104095
"Cerorhinca_monocerata",0.59627777799316,-1.27593659808479,2.0173174474144
"Certhia_americana",-0.702137594153524,-0.293429731075536,-0.744475495617409
"Certhia_brachydactyla",-0.838484673955195,0.0318992441528113,-0.547500326495578
"Certhia_discolor",-0.504217754999663,0.147173608923994,-1.09451670845374
"Certhia_familiaris",-0.764629701726408,-0.0900571478843356,-0.655781747838103
"Certhia_himalayana",-0.621670996232568,-0.0901092763364929,-0.831916670520306
"Certhia_hodgsoni",-0.859164564303075,0.100669511471646,-0.396420605747326
"Certhia_manipurensis",-0.642723420793666,0.233247761489988,-1.08610378767016
"Certhia_nipalensis",-0.42692322644339,0.369897218014962,-0.932636427804409
"Certhia_tianquanensis",-0.76971093419166,-0.0429414061437455,-1.04333149900285
"Certhiaxis_cinnamomeus",-0.812805960865946,0.675498741711739,-0.59070736057954
"Certhiaxis_mustelinus",-0.924919116428279,0.767543931006097,-0.211507537035661
"Certhidea_olivacea",-1.14781685985275,0.584836339241476,0.982973729244666
"Certhilauda_albescens",-0.320551791134531,0.337473579417453,0.306356614490917
"Certhilauda_barlowi",-0.175279218300516,0.432637376277083,0.489426790949413
"Certhilauda_burra",-0.0503356715308818,0.383850483142072,0.0571451663365994
"Certhilauda_chuana",0.00235665334118511,0.22142221789024,0.164366562244306
"Certhilauda_curvirostris",0.0432122111960093,0.116811820795308,0.0637189120174258
"Certhilauda_erythrochlamys",-0.160131698321928,0.46888327386622,0.181316591123933
"Certhilauda_semitorquata",0.042260233982071,0.253351589071887,0.124170948666154
"Certhilauda_subcoronata",0.0872919993530278,0.221328302187698,0.0454592247223422
"Certhionyx_niger",-0.87865462953388,-0.682145111763966,0.371097185717986
"Certhionyx_pectoralis",-0.848460268458124,-0.192916573272826,0.500573610457706
"Certhionyx_variegatus",-0.260306459480445,-0.185925259891875,0.111568870660723
"Ceryle_rudis",0.0202621486482613,-1.77875751718126,-0.840367991336201
"Cettia_acanthizoides",-1.06563169314514,0.845119454973816,0.112473583789862
"Cettia_annae",-0.45349838771443,0.916072578781225,0.216321064816627
"Cettia_brunnescens",-1.04937145738448,0.930254159616599,0.0696158402482496
"Cettia_brunnifrons",-1.30013464692677,1.01237781081287,0.0184386560033266
"Cettia_canturians",-0.339605528736981,0.73846408328981,-0.107977023251279
"Cettia_carolinae",-0.759540118079185,0.605863134963647,0.960391939165606
"Cettia_cetti",-0.767158685496869,0.681334608912489,-0.233393503884537
"Cettia_diphone",-0.665401842166877,0.999049845814952,0.0013610643178427
"Cettia_flavolivacea",-0.96144090929591,0.891664594204683,0.169731717576137
"Cettia_fortipes",-1.08013239226128,1.00104932965412,0.322668894690161
"Cettia_haddeni",-0.888550434469582,1.37066523768752,1.03131563351374
"Cettia_major",-0.842662915210139,1.00350299469373,0.4363748750462
"Cettia_pallidipes",-1.22902633231654,0.929945632959055,0.302824978552444
"Cettia_parens",-1.14484986569844,1.31370656123843,0.389030687454706
"Cettia_ruficapilla",-0.807200472869228,0.823144474125033,0.274167411102593
"Cettia_seebohmi",-0.878891944234038,1.28764515813379,-1.70282576640155
"Cettia_vulcania",-0.8728069097731,1.02846036638443,-0.0251689134955133
"Ceuthmochares_aereus",0.57362222345266,0.84514263392139,-2.22242262134595
"Ceyx_erithaca",-1.76556038863032,-1.01077631607166,0.64550379133759
"Ceyx_fallax",-1.54835438230693,-1.25468756279443,0.928820272372488
"Ceyx_lecontei",-1.88088431477231,-1.43861487673232,0.830868082044973
"Ceyx_lepidus",-1.41290980367689,-0.963580075595495,1.05713629394739
"Ceyx_madagascariensis",-1.4197807622429,-0.882895214912558,0.482769781393187
"Ceyx_melanurus",-1.61042248771024,-1.00276920228406,1.53008069273943
"Ceyx_pictus",-1.6026241979381,-1.15228990018002,0.681016082165973
"Ceyx_rufidorsa",-1.55693012846706,-0.675535535525987,0.332175392793774
"Chaetocercus_astreans",-2.25826293196764,-2.79073657585123,0.774543263694439
"Chaetocercus_berlepschi",-2.64173991262155,-2.90986198244205,0.694983407339967
"Chaetocercus_bombus",-2.36882353150649,-2.61187991236229,-0.320904210662613
"Chaetocercus_heliodor",-2.32302251940397,-2.64158942716197,0.290722532196346
"Chaetocercus_jourdanii",-2.07249591046493,-2.74376532531967,0.119382785318573
"Chaetocercus_mulsant",-1.93068757870121,-2.72333396544834,0.296786372257583
"Chaetops_aurantius",-0.00965997942101425,1.39349260781641,-0.252986902724572
"Chaetops_frenatus",-0.0364567165320474,1.35592193045527,-0.396531876852538
"Chaetorhynchus_papuensis",0.0949896467985364,-0.200173883467399,-0.864614514276596
"Chaetornis_striata",-0.0895653547862598,0.61390778719399,-0.380350993977756
"Chaetura_brachyura",-0.395008466889057,-2.58222572950354,1.7980789607669
"Chaetura_chapmani",-0.217562681420436,-2.4652194926303,0.958527222016843
"Chaetura_cinereiventris",-0.350115626359414,-2.34966436273737,0.732004282266927
"Chaetura_egregia",-0.167912209536859,-2.15645144259326,0.979342482694685
"Chaetura_fumosa",-0.471426132446608,-2.60931279859193,0.98860482111375
"Chaetura_martinica",-0.468819005178562,-2.70907985392521,0.948021405232858
"Chaetura_meridionalis",-0.13176270432982,-2.37508037824543,1.3107398434485
"Chaetura_pelagica",-0.130045137997069,-2.46424819621488,0.84841142277185
"Chaetura_spinicaudus",-0.396239609458848,-2.38071348301675,0.684425454868418
"Chaetura_vauxi",-0.351935278270021,-2.57129934397689,0.860529249690526
"Chaetura_viridipennis",-0.12754696228207,-2.28409990190365,0.934030701494725
"Chaimarrornis_leucocephalus",-0.100511818401195,0.486422047479953,0.0711014753179023
"Chalcophaps_indica",0.472290817237141,-0.474824619817703,0.129631254935791
"Chalcophaps_stephani",0.421456256404354,-0.547702065170406,0.0726920994155717
"Chalcopsitta_atra",0.868295349557499,-1.0156276632077,-0.653782674339734
"Chalcopsitta_cardinalis",0.883998792870604,-1.13120160420209,-1.25134259228075
"Chalcopsitta_duivenbodei",0.809893727119572,-0.998580029579423,-1.07177416895783
"Chalcopsitta_sintillata",0.764435059740867,-1.03360112286663,-0.498356181754613
"Chalcostigma_herrani",-0.893905829939186,-2.50706448611963,-1.03758923147916
"Chalcostigma_heteropogon",-0.771183482662233,-2.44222927027465,-1.31715295614117
"Chalcostigma_olivaceum",-0.560219271702315,-2.25435168908787,-0.808022380984929
"Chalcostigma_ruficeps",-1.17164527599064,-2.54210903667922,-0.850547545239763
"Chalcostigma_stanleyi",-0.869514140816528,-2.33412256874367,-1.35160525262738
"Chalybura_buffonii",-1.17571246026138,-3.02623759503897,-0.961108486980237
"Chalybura_urochrysia",-1.03095046512867,-2.61214425541335,-0.454366077512158
"Chamaea_fasciata",-0.578380508113727,1.34966480737905,-0.964712170967333
"Chamaepetes_goudotii",1.64085359469422,1.62153557419008,-1.15667688551042
"Chamaepetes_unicolor",1.87516351658397,1.09540961362245,-1.0569679355319
"Chamaeza_campanisona",-0.0358011105436684,1.05041088192533,0.853149037290418
"Chamaeza_meruloides",-0.103849948137565,1.23357169485056,0.367889841707778
"Chamaeza_mollissima",-0.122301937272221,1.18964312116204,0.617811141947447
"Chamaeza_nobilis",0.0307779702647285,0.875188368715095,1.1722018660164
"Chamaeza_ruficauda",-0.0480698219637007,1.11257228722954,0.301101995852758
"Chamaeza_turdina",-0.132375697030805,1.10956032722792,0.708947115676092
"Charadrius_alexandrinus",0.00512447895042054,-0.98027758635647,1.84530831171323
"Charadrius_alticola",0.158912888158338,-0.857499752882961,1.71989890078715
"Charadrius_asiaticus",0.557465863996909,-0.759744779053533,2.0861291256765
"Charadrius_australis",0.530492856564665,-0.693265437464076,1.40491892775312
"Charadrius_bicinctus",0.384408926858558,-0.828280791092593,1.60450704124981
"Charadrius_collaris",-0.0738869187402975,-0.735506527882986,1.65347710761482
"Charadrius_dubius",0.147937297706789,-1.01595400058314,1.08269914058001
"Charadrius_falklandicus",0.277544796938211,-0.927177990233305,1.7297203275703
"Charadrius_forbesi",0.409384131197059,-0.699555712235185,1.07152924049945
"Charadrius_hiaticula",0.333476183281086,-1.05697288464749,1.12053261128304
"Charadrius_javanicus",-0.140120340579876,-0.909556434156773,2.04380475982268
"Charadrius_leschenaultii",0.455382588376585,-0.69419099019879,2.20701371233717
"Charadrius_marginatus",0.0862334739743423,-0.851876169780235,1.48323735026122
"Charadrius_melodus",0.0945431731444032,-1.2173937383595,1.34191707943032
"Charadrius_modestus",0.591706194956153,-0.729462976796864,1.48521677830312
"Charadrius_mongolus",0.376151907956899,-0.978637803099112,1.74926124099403
"Charadrius_montanus",0.674985080791247,-0.591786827314537,1.78987297926859
"Charadrius_obscurus",0.758206135231157,-0.622841916057013,1.62173659752855
"Charadrius_pallidus",-0.220408499852209,-0.707264532217876,2.20424683043449
"Charadrius_pecuarius",0.07018457828554,-0.682429436898128,1.9410478259298
"Charadrius_peronii",-0.12823951812645,-0.692740962117759,2.17559192186527
"Charadrius_placidus",0.543438165692143,-0.821823925287576,1.07706679863678
"Charadrius_ruficapillus",-0.123867619750258,-0.945505144437901,2.02751031911606
"Charadrius_sanctaehelenae",0.242016557237847,-0.123259625393141,1.94931407873301
"Charadrius_semipalmatus",0.157412197556758,-1.18749224751447,1.30773313444288
"Charadrius_thoracicus",0.0808080643103294,-0.595854275431664,1.93098637535148
"Charadrius_tricollaris",0.149909681155755,-0.802448783104202,0.83762757406846
"Charadrius_veredus",0.766819239853592,-0.642529400878888,2.29117790922096
"Charadrius_vociferus",0.841711355618823,-0.712167582062162,0.839039580215779
"Charadrius_wilsonia",0.16084235081013,-0.933631092243092,1.94169860676845
"Charitospiza_eucosma",-0.95143707600267,-0.0605919383392479,0.166927963594159
"Charmosyna_amabilis",0.113223960963368,-1.36920809404596,-1.00898110455901
"Charmosyna_diadema",-0.208458830633399,-1.4597158111484,-1.38864182192559
"Charmosyna_josefinae",0.838651890248598,-1.08254056046094,-3.19287979618048
"Charmosyna_margarethae",-0.136930698917703,-1.41300752452784,-1.29136476042221
"Charmosyna_meeki",-0.436652528082866,-1.38958588068548,-0.977998346194234
"Charmosyna_multistriata",-0.13898826171466,-1.60869819657147,-0.760619957217029
"Charmosyna_palmarum",-0.184626103229221,-1.45417558673422,-0.937280357810278
"Charmosyna_papou",0.457684585119853,-1.13821693092413,-2.56408094550261
"Charmosyna_placentis",-0.310907862068266,-1.57134451339644,-0.807304680383125
"Charmosyna_pulchella",0.337241298450064,-1.3184804590919,-1.50230825705512
"Charmosyna_rubrigularis",-0.176832412827425,-1.5658185080907,-1.42898504552365
"Charmosyna_rubronotata",-0.3830919748241,-1.52221109693866,-0.722092448995484
"Charmosyna_toxopei",-0.281333497405489,-1.55209137539862,-1.17194552055135
"Charmosyna_wilhelminae",-0.800248036916984,-1.64042554854074,-0.149031934902532
"Chasiempis_sandwichensis",-0.488710388411216,0.556438372391237,0.0748541099480177
"Chauna_chavaria",2.70678882280675,0.50113415515385,1.42618549668898
"Chauna_torquata",2.76223583107361,0.40388794658651,1.3110458794755
"Chelictinia_riocourii",1.54495125808498,-1.1814921771397,-1.17253408907625
"Chelidoptera_tenebrosa",-0.394171987348059,-0.985159440720702,-0.0195528608301755
"Chelidorhynx_hypoxantha",-1.00970955225542,0.186603857279534,-0.860298680759151
"Chen_caerulescens",2.19515668244684,-0.547328215792687,1.85925735734113
"Chen_canagica",1.94810231183544,-0.656458246456689,1.8469794571215
"Chen_rossii",1.84404634601594,-0.828675625290631,1.81000427646008
"Chenonetta_jubata",1.4162697202492,-0.682253675246383,1.44766203796209
"Cheramoeca_leucosterna",-0.0119159026291926,-1.52277755222744,-0.422912712969443
"Chersomanes_albofasciata",-0.508393118806618,0.509614445491035,1.14152273302306
"Chersophilus_duponti",-0.124079394031767,-0.205778898864013,0.238901268498833
"Chionis_albus",1.36815245371106,-0.478452288418003,1.06085521110615
"Chionis_minor",1.27233740160042,-0.304743299086146,0.847367453216898
"Chiroxiphia_boliviana",-0.802607373017674,0.161196358590526,0.389421188266133
"Chiroxiphia_caudata",-0.535694619573469,0.197963178353171,0.00640425448476412
"Chiroxiphia_lanceolata",-0.858680961323538,0.509385264960812,0.065925925748212
"Chiroxiphia_linearis",-0.455996463840122,0.974659700096329,-2.32390460718208
"Chiroxiphia_pareola",-1.04177041218215,0.294116540110073,0.948893197671629
"Chlamydera_cerviniventris",0.670314351275077,0.702186492206554,-0.156000249184338
"Chlamydera_guttata",0.550977789140061,0.606528173891481,0.326697231210514
"Chlamydera_lauterbachi",0.424188940249148,0.97342987384361,-0.273737273215822
"Chlamydera_maculata",0.670818382509317,0.654551858394141,-0.058825534696581
"Chlamydera_nuchalis",0.961949809583465,1.04977863073655,-0.43769180559839
"Chlamydochaera_jefferyi",0.29291774448818,-0.00310884936212937,-0.51584745123118
"Chlamydotis_undulata",2.40023232599425,0.256254180966251,0.562442784927088
"Chlidonias_hybrida",1.02563569535264,-1.85274533750001,0.598702902635376
"Chlidonias_leucopterus",0.767773223813307,-2.04768987204685,0.525216461514839
"Chlidonias_niger",0.683245825755409,-2.23379829693676,0.16838505922162
"Chloephaga_hybrida",1.85341983291807,-0.535348805889217,0.900708660006817
"Chloephaga_melanoptera",2.1711877867567,-0.248666170446499,1.42533972542898
"Chloephaga_picta",2.17871604024675,-0.408621101112882,1.4124578096214
"Chloephaga_poliocephala",1.82390638501245,-0.628358430171586,1.24033867942538
"Chloephaga_rubidiceps",1.74701481862503,-0.601728862154263,1.44985409667382
"Chlorestes_notata",-1.59053829977981,-2.84981033150235,-0.442370930904101
"Chloroceryle_aenea",-1.398799521441,-1.22567404666145,-0.12864888958743
"Chloroceryle_amazona",0.0170162222129835,-1.41854122114282,-0.758829641043695
"Chloroceryle_americana",-0.843430688435603,-1.42790225202855,-1.23905045146232
"Chloroceryle_inda",-0.455265227473053,-1.32055493798101,-0.869297554383476
"Chlorocharis_emiliae",-0.632245500758208,0.39844533866293,0.230872587989305
"Chlorochrysa_calliparaea",-0.684103686323739,-0.273680050170831,0.773582509862136
"Chlorochrysa_nitidissima",-0.744286333167494,-0.186536577974557,0.621038219282261
"Chlorochrysa_phoenicotis",-0.623377442789665,-0.103289042453976,1.17669291409953
"Chlorocichla_falkensteini",-0.19646268544174,0.472740967044445,-0.929116123795412
"Chlorocichla_flavicollis",0.065756948221041,0.527769813703441,-0.840413251876385
"Chlorocichla_flaviventris",-0.0261913091788872,0.644446354427131,-0.919438588949218
"Chlorocichla_laetissima",0.0104201044551036,0.373497771033325,-1.11374334223801
"Chlorocichla_prigoginei",-0.253403699703945,0.485069486743407,-1.41270325154586
"Chlorocichla_simplex",-0.028231726878622,0.735931138178473,-0.790459662987365
"Chloropeta_gracilirostris",-0.789855708153964,1.22917863252271,-0.475062257778318
"Chloropeta_natalensis",-0.736599544296892,0.754927445795375,-0.324387575960335
"Chloropeta_similis",-0.791473711209639,0.956908223628105,-0.123790113759598
"Chlorophanes_spiza",-0.651966534052667,-0.116663888275867,0.448749785086807
"Chlorophonia_callophrys",-0.64596556153242,-0.408803037121574,0.688404494079789
"Chlorophonia_cyanea",-0.987429393055137,-0.570403280927543,0.853696671966206
"Chlorophonia_flavirostris",-1.18104395188134,-0.675473303657848,1.24646716803327
"Chlorophonia_occipitalis",-0.611376626656179,-0.435367617622857,0.717448007226891
"Chlorophonia_pyrrhophrys",-0.812744924197426,-0.304233512052086,0.662362418318672
"Chloropsis_aurifrons",-0.221187131633028,-0.0759951085921905,-0.260328255400668
"Chloropsis_cochinchinensis",-0.488775581586155,0.114489923756987,-0.541213579526115
"Chloropsis_cyanopogon",-0.43904074081086,0.0566842125896394,-0.212967837759221
"Chloropsis_flavipennis",-0.343261893902539,0.183847178823217,-0.713113939318144
"Chloropsis_hardwickii",-0.276128896547786,-0.195820038195153,-0.512191104435271
"Chloropsis_jerdoni",-0.384291588427225,0.226971457107022,-0.633664726337787
"Chloropsis_kinabaluensis",-0.244664918065482,0.0291025903479841,-0.363713625222078
"Chloropsis_media",-0.292672808442974,-0.0565431338424959,-0.492669149619698
"Chloropsis_palawanensis",-0.460484485724408,0.328965697977155,-0.264652689161507
"Chloropsis_sonnerati",-0.112186431254171,-0.100065018835238,-0.128367681902914
"Chloropsis_venusta",-0.801727766314122,0.119461088492765,-0.187776215016036
"Chlorornis_riefferii",0.153286383216573,0.492228564096366,-0.178380377113638
"Chlorospingus_canigularis",-0.619650155868364,0.107497483397769,0.0142807962562665
"Chlorospingus_flavigularis",-0.430435258267061,0.268470778394648,-0.00976180856666445
"Chlorospingus_flavovirens",-0.43339093869864,-0.0171352113932775,0.184579867394019
"Chlorospingus_inornatus",-0.420860230101422,0.717294008845037,0.347273953933485
"Chlorospingus_ophthalmicus",-0.589201854520087,0.614583628760572,-0.281762829385733
"Chlorospingus_parvirostris",-0.547082732237638,0.480030453215315,0.0427944969031741
"Chlorospingus_pileatus",-0.681140027569303,0.65775533014099,-0.136210090801932
"Chlorospingus_semifuscus",-0.630072845871972,0.55920146271454,0.225131359271731
"Chlorospingus_tacarcunae",-0.750288276043264,0.435988234117183,0.088064183994603
"Chlorostilbon_alice",-1.94581304897211,-2.9286919137164,0.0972846731852926
"Chlorostilbon_assimilis",-1.91696861419265,-3.52222225921504,-1.21215940952891
"Chlorostilbon_auriceps",-1.75244143724665,-3.17519007903068,-1.46126534593776
"Chlorostilbon_canivetii",-1.7479998861653,-3.18590808312905,-0.795343750067993
"Chlorostilbon_forficatus",-1.48002097722381,-2.80847546865213,-1.06460233490851
"Chlorostilbon_gibsoni",-1.54836106435657,-2.65313629294814,-0.0471929969751177
"Chlorostilbon_lucidus",-1.73626681794966,-3.06830030500512,-0.589704943913568
"Chlorostilbon_maugaeus",-1.67883540517506,-2.79272146214061,-0.298312357692964
"Chlorostilbon_melanorhynchus",-1.72913430898981,-2.97711550322466,-0.385476941109452
"Chlorostilbon_mellisugus",-1.80419466684346,-3.05213188655039,-0.106960300492009
"Chlorostilbon_olivaresi",-1.59968571950523,-2.68375116076673,-0.255008114036071
"Chlorostilbon_poortmani",-1.84879664239297,-2.80569273238316,0.153964348472594
"Chlorostilbon_ricordii",-1.20781057284139,-2.53031805966073,-1.11871189973871
"Chlorostilbon_russatus",-1.81273266796184,-2.89580556301852,-0.149597114852574
"Chlorostilbon_stenurus",-1.85406807716515,-2.87985583256203,-0.087185674891951
"Chlorostilbon_swainsonii",-1.30761425284792,-2.76865236075845,-0.971861925643831
"Chlorothraupis_carmioli",-0.308427744982217,0.275534254683746,0.00705694115679579
"Chlorothraupis_frenata",-0.289163002474041,0.282929983022082,0.000789470418370433
