"species","distCent","distAR1","distAR2","distAR3","distMinAR"
"Abeillia_abeillei",2.28983418285938,4.37343816331421,6.28102160203064,2.08499343402125,2.08499343402125
"Abroscopus_albogularis",0.590182423301907,3.56068776114734,3.81938315492074,4.35733667756941,3.56068776114734
"Abroscopus_schisticeps",0.525294905984665,3.82221893473418,3.71615120643337,4.17907401927567,3.71615120643337
"Abroscopus_superciliaris",0.582310534659109,3.55489860918011,3.8294436587769,4.35121178114615,3.55489860918011
"Aburria_aburri",1.52343829873954,4.88196502085881,2.79119802268392,4.39121303150834,2.79119802268392
"Acanthagenys_rufogularis",0.936441663366781,4.57281951279673,3.61997800810646,3.64860517397142,3.61997800810646
"Acanthidops_bairdii",0.476186366528641,3.41190411483578,4.03883401251588,4.2614877108849,3.41190411483578
"Acanthisitta_chloris",1.74522342070541,1.97658002259239,5.06432430903418,5.10906280135026,1.97658002259239
"Acanthiza_apicalis",0.724578682893405,3.42261986922884,3.84591892639635,4.5083375264385,3.42261986922884
"Acanthiza_chrysorrhoa",0.752386227377128,2.95410534890763,4.43795512099604,4.37611825553103,2.95410534890763
"Acanthiza_ewingii",0.82351804257244,3.30826853118746,3.89241488532094,4.61001069758585,3.30826853118746
"Acanthiza_inornata",0.818008078892997,3.1669539547855,4.04884230986747,4.58934811033678,3.1669539547855
"Acanthiza_iredalei",0.650099491014685,3.26830374817779,4.05815757252495,4.42632626292246,3.26830374817779
"Acanthiza_katherina",0.580081909586003,3.19759706936663,4.21674184207628,4.31706552846699,3.19759706936663
"Acanthiza_lineata",0.62161589265399,3.06910868414779,4.40781011154719,4.25933249504461,3.06910868414779
"Acanthiza_murina",1.01054583664185,2.66254617570469,4.90318182278462,4.2766376521516,2.66254617570469
"Acanthiza_nana",0.684831336431156,3.02762697786779,4.38736546416722,4.33690374920273,3.02762697786779
"Acanthiza_pusilla",0.665798935510722,3.37117623745828,3.93534647345181,4.45240989826567,3.37117623745828
"Acanthiza_reguloides",0.577431723879526,3.26670038627165,4.12224023841149,4.34405929146064,3.26670038627165
"Acanthiza_robustirostris",0.785711048642679,3.15094123569058,4.09192003744923,4.54977654971476,3.15094123569058
"Acanthiza_uropygialis",0.726401180561084,3.08490937560938,4.23223929691893,4.45162316759718,3.08490937560938
"Acanthorhynchus_superciliosus",0.543685072462334,3.69395568051828,3.76169566474894,4.26836599554318,3.69395568051828
"Acanthorhynchus_tenuirostris",0.14750885602444,3.79602859822156,4.09962901477359,3.77305888594167,3.77305888594167
"Acanthornis_magna",0.7648310931966,3.29170091854827,3.9479523267209,4.54987392182523,3.29170091854827
"Accipiter_albogularis",0.334028637599871,3.51257683848427,4.05514169405501,4.12054385367544,3.51257683848427
"Accipiter_badius",0.147436980299684,3.80228371516201,4.1122366892201,3.7541437235044,3.7541437235044
"Accipiter_bicolor",0.911076348696967,4.15588296924228,3.3085174979426,4.34677321030755,3.3085174979426
"Accipiter_brachyurus",0.632182600947973,3.22098227475328,4.1317520326371,4.39354505367759,3.22098227475328
"Accipiter_brevipes",0.185716416797272,3.74189450822927,4.3276614800893,3.60181521566542,3.60181521566542
"Accipiter_butleri",0.534409911028326,3.53880279001741,3.87652178097414,4.30918602898697,3.53880279001741
"Accipiter_castanilius",0.748690674724201,3.64933724329452,3.64694479430681,4.48336707835605,3.64694479430681
"Accipiter_chilensis",0.495460476464705,3.88868161189997,3.7257277334775,4.09615793457487,3.7257277334775
"Accipiter_chionogaster",0.355620093552927,3.46653685439123,4.08385968349459,4.14088043180748,3.46653685439123
"Accipiter_cirrocephalus",0.372352773688321,3.38122597105209,4.17421373857931,4.13767792131602,3.38122597105209
"Accipiter_collaris",0.239165368513295,3.60606193087399,4.05288799646838,4.01793198889965,3.60606193087399
"Accipiter_cooperii",0.423702646370543,3.80154270675826,3.80788497996427,4.08974257661501,3.80154270675826
"Accipiter_erythrauchen",0.567404505848432,3.56634162016546,3.83110235074789,4.33435093141135,3.56634162016546
"Accipiter_erythronemius",0.278507613533187,3.56658784974384,4.05223458270834,4.06234861913599,3.56658784974384
"Accipiter_erythropus",0.500881476809173,3.26593177768057,4.20078872399309,4.24817251628663,3.26593177768057
"Accipiter_fasciatus",0.347785337986475,3.64992369239013,3.93678133011838,4.10275882663403,3.64992369239013
"Accipiter_francesiae",0.520718627232024,3.58935833656796,3.84731564511287,4.28421177695931,3.58935833656796
"Accipiter_gentilis",0.37445249370374,4.00602395439731,3.92136183199822,3.76348521507994,3.76348521507994
"Accipiter_griseiceps",0.492335478126375,3.60291955403885,3.85824464246668,4.25359349074502,3.60291955403885
"Accipiter_gularis",0.489370880653652,3.17334974630057,4.44830583448759,4.0880465762786,3.17334974630057
"Accipiter_gundlachi",1.00844421642478,4.17039060245196,3.21774519354554,4.45526511843897,3.21774519354554
"Accipiter_haplochrous",0.369520905343654,3.4176066381363,4.12815570338802,4.14731593641718,3.4176066381363
"Accipiter_henicogrammus",0.56686344435586,3.80339952503363,3.68968690970271,4.23356322167137,3.68968690970271
"Accipiter_henstii",0.85956196433688,4.13138477390346,3.35936627674803,4.3050369407403,3.35936627674803
"Accipiter_imitator",0.402519165399705,3.91066297666856,3.81775567760522,3.96638426024046,3.81775567760522
"Accipiter_madagascariensis",0.590908456418521,3.54823335381196,3.82865074069753,4.36088697661991,3.54823335381196
"Accipiter_melanochlamys",0.430911057749461,3.47656038229394,4.00985765951274,4.21733940423408,3.47656038229394
"Accipiter_melanoleucus",0.388862545616574,3.67369227865955,3.89081030600783,4.13079392005003,3.67369227865955
"Accipiter_meyerianus",0.424116673477169,3.45496888942616,4.03695295630512,4.21055991601272,3.45496888942616
"Accipiter_minullus",0.381127766772778,3.32597780333916,4.25506081336486,4.11259835745246,3.32597780333916
"Accipiter_nanus",0.563905290733242,3.2241795538761,4.19414588098564,4.30996462295675,3.2241795538761
"Accipiter_nisus",0.195148505703622,3.60941460711727,4.08695558074937,3.97663630861082,3.60941460711727
"Accipiter_novaehollandiae",0.453296985192327,3.51738378356148,3.95486263342386,4.23560456731202,3.51738378356148
"Accipiter_ovampensis",0.0750398641574077,3.65874335756006,4.28428757832877,3.72333519958203,3.65874335756006
"Accipiter_poliocephalus",0.462646000151431,3.48714014996359,3.97475757502012,4.24784016356949,3.48714014996359
"Accipiter_poliogaster",0.311905246033755,3.89142322368333,3.91904375334053,3.87232443881632,3.87232443881632
"Accipiter_princeps",0.504780880600434,3.67903046128988,3.79934817431182,4.23769636153604,3.67903046128988
"Accipiter_rhodogaster",0.591179023305202,3.28509965819618,4.0870600764188,4.36484647711027,3.28509965819618
"Accipiter_rufitorques",0.469914565554054,3.27959346019372,4.2157680455637,4.21338132017249,3.27959346019372
"Accipiter_rufiventris",0.128298585670037,3.69604951152002,4.09422731307366,3.87799007819003,3.69604951152002
"Accipiter_soloensis",0.314567041546145,3.5747122884389,4.52622251991514,3.58557545132516,3.5747122884389
"Accipiter_striatus",0.279903646762445,3.6542613972453,3.9879613617709,4.03863694467052,3.6542613972453
"Accipiter_superciliosus",0.23653404864544,3.52840314647909,4.12619381300232,4.02219123164847,3.52840314647909
"Accipiter_tachiro",0.714554747017162,3.89056605995823,3.53908663409087,4.33112457665936,3.53908663409087
"Accipiter_toussenelii",0.810793724362789,3.64808133318452,3.6076250846892,4.54428441275626,3.6076250846892
"Accipiter_trinotatus",0.520263660060084,3.59664713083187,3.84232056691424,4.28171687505442,3.59664713083187
"Accipiter_trivirgatus",0.723592291371499,3.92935935619451,3.51850044743366,4.31414336302221,3.51850044743366
"Accipiter_ventralis",0.472376233874974,3.3479226115159,4.11642484399427,4.2463436802524,3.3479226115159
"Accipiter_virgatus",0.52390190867053,3.40177616512774,4.01075292518458,4.30987349453124,3.40177616512774
"Aceros_cassidix",1.14116036092694,4.65711081139384,3.23809460407122,4.01284379161398,3.23809460407122
"Aceros_comatus",3.37661501060132,6.49993083280943,1.28279188355824,5.68531222844371,1.28279188355824
"Aceros_corrugatus",1.2449702072402,4.76918625459324,3.18171440095139,4.00711510887134,3.18171440095139
"Aceros_everetti",1.07299213977431,4.66879976282144,3.42440783477068,3.79899738197435,3.42440783477068
"Aceros_leucocephalus",0.892748247035519,4.48914882437167,3.5296536702613,3.80069903019199,3.5296536702613
"Aceros_narcondami",0.491133954720134,4.15133296982429,3.9748559643509,3.58457434684271,3.58457434684271
"Aceros_nipalensis",1.99365045659616,5.51324104975437,2.76751681773206,4.17565915843956,2.76751681773206
"Aceros_plicatus",0.744688096840685,4.38628709727366,3.73534444117616,3.65258041188462,3.65258041188462
"Aceros_subruficollis",0.606635574840357,4.26532653013616,3.99710451854723,3.47347156081875,3.47347156081875
"Aceros_undulatus",1.32439712840433,4.94382354742253,3.37558225609874,3.70839568110986,3.37558225609874
"Aceros_waldeni",1.15773032086712,4.69230594966599,3.25427289518199,3.97221169598538,3.25427289518199
